ID,NAME,TYPE,ADDRESS,INDEX
422055,TAQUERIA Y RESTAURANT MI LINDO COPAN,(002) Restaurant - Single Service,"124 E PARKER RD, HOUSTON, TX 77076-3143",22.5359674834
412845,"LUBY'S, ETC. @ 1301 FANNIN",(001) Restaurant - Full Service,"1301 FANNIN ST STE 13 FLOOR, HOUSTON, TX 77002",22.5479608444
216421,BLUE FISH HOUSE,(001) Restaurant - Full Service,"2241 RICHMOND, HOUSTON, TX 77098",22.5479608444
411735,SIMON'S CAFE,(002) Restaurant - Single Service,"500 DALLAS STE T-22, HOUSTON, TX 77002",22.5479608444
991880,SUBWAY #13787,(002) Restaurant - Single Service,"9610 CHIMNEY ROCK, HOUSTON, TX 77096",22.5479608444
421287,AMAL EAST AFRICA & YEMENI RESTAURANT,(001) Restaurant - Full Service,"6121 HILLCROFT STE R, HOUSTON, TX 77081",22.6052214195
219339,SCHLOTZSKY'S DELI,(002) Restaurant - Single Service,"12720 FEATHERWOOD, HOUSTON, TX 77034",22.6052214195
915104,MCDONALD'S,(002) Restaurant - Single Service,"4920 KIRBY, HOUSTON, TX 77098",22.6524712722
416575,HOTEL ICON,(001) Restaurant - Full Service,"220 MAIN ST, HOUSTON, TX 77002",22.6608304696
917188,PAPPAS BAR-B-Q #1,(001) Restaurant - Full Service,"1217 PIERCE, HOUSTON, TX 77002",22.7080803222
940802,THE MANDARIN HUNAN CHINESE,(001) Restaurant - Full Service,"777 WALKER STE L160, HOUSTON, TX 77002",22.7080803222
911093,RESIDENCE INN BY MARRIOTT,(002) Restaurant - Single Service,"525 BAY AREA BLVD, HOUSTON, TX 77058",22.7097318473
412048,NRGIZE LIFESTYLE CAFE,(002) Restaurant - Single Service,"3838 RICHMOND AVE, HOUSTON, TX 77027",22.7180910447
417321,SHABU HOUSE,(001) Restaurant - Full Service,"9889 BELLAIRE STE 319, HOUSTON, TX 77036",22.7180910447
420307,TWIN PEAKS 290 BEVERAGE,(001) Restaurant - Full Service,"12830 NORTHWEST FWY, HOUSTON, TX 77040",22.7180910447
404827,SUBWAY 39059,(002) Restaurant - Single Service,"11515 FM 1960 STE D, HOUSTON, TX 77336",22.7180910447
986285,EL PUPUSATON RESTAURANT,(001) Restaurant - Full Service,"6655 ASHCROFT, HOUSTON, TX 77081",22.7653408973
419740,HAWAIIAN GRILL,(002) Restaurant - Single Service,"1174 WILLOWBROOK MALL, HOUSTON, TX 77070",22.7653408973
982458,TACO CABANA #234,(002) Restaurant - Single Service,"11212 FUQUA, HOUSTON, TX 77089",22.7773342584
416515,CHINO'S CHINESE KITCHEN,(002) Restaurant - Single Service,"719 SHARPSTOWN CTR STE FC -08A, HOUSTON, TX 77036",22.7789857835
420822,EL KATRACHO RESTAURANT,(001) Restaurant - Full Service,"883 FEDERAL RD STE J & K, HOUSTON, TX 77015",22.7869525028
418372,HIGH TOWER DELI,(002) Restaurant - Single Service,"3040 POST OAK STE B-20, HOUSTON, TX 77056",22.81259075
419673,MAHARAJA BHOG,(001) Restaurant - Full Service,"8338 SOUTHWEST FWY, HOUSTON, TX 77074",22.81259075
413347,REVOLVE KITCHEN & BAR(inside Hotel Dereck),(001) Restaurant - Full Service,"2525 WEST LOOP SOUTH, HOUSTON, TX 77027",22.81259075
420595,LOUISIANA FAMOUS FRIED CHICKEN,(002) Restaurant - Single Service,"3760 S GESSNER, HOUSTON, TX 77063",22.8345948335
419664,ORANGE LEAF FROZEN YOGURT,(002) Restaurant - Single Service,"1606 CLEAR LAKE CITY BLVD, HOUSTON, TX 77062",22.8345948335
419571,CAFE YUMMY,(001) Restaurant - Full Service,"9888 BELLAIRE STE 118, HOUSTON, TX 77036",22.8698513251
416842,VIBE RESTAURANT AND LOUNGE,(001) Restaurant - Full Service,"6968 WILCREST STE A, HOUSTON, TX 77072",22.8698513251
951788,CHICKEN N CHUNG,(002) Restaurant - Single Service,"7702 W MONTGOMERY, HOUSTON, TX 77088",22.8698513251
420017,CHANG'S CAFE,(001) Restaurant - Full Service,"9645 FONDREN, HOUSTON, TX 77096",22.8818446861
221745,MCDONALD'S,(002) Restaurant - Single Service,"530 MAXEY RD, HOUSTON, TX 77013",22.8818446861
403047,THE TEA CUP CAFE,(002) Restaurant - Single Service,"8300 W SAM HOUSTON PKWY S STE 126, Houston, TX 77072",22.8818446861
418169,STAR SNOW ICE,(002) Restaurant - Single Service,"9252 BELLAIRE BLVD STE A, HOUSTON, TX 77036",22.9391052612
212454,SUNNY FOOD STORE,(002) Restaurant - Single Service,"1401 HEIGHTS BLVD, HOUSTON, TX 77008",22.9391052612
982805,LA MADELEINE,(001) Restaurant - Full Service,"770 W SAM HOUSTON PKWY N, HOUSTON, TX 77024",22.9727102277
409814,POST OAK RANCH BBQ,(001) Restaurant - Full Service,"11201 S POST OAK, HOUSTON, TX 77035",22.9983484749
212461,THE KING SEAFOOD,(001) Restaurant - Full Service,"3873 MANGUM, HOUSTON, TX 77092",23.0299708029
940563,STOP N GAS,(002) Restaurant - Single Service,"22325 LOOP 494, HUMBLE, TX 77339",23.0383300003
422401,ORIENTAL VILLAGE CHINESE BUFFET,(001) Restaurant - Full Service,"13159 NORTHWEST FWY STE A, HOUSTON, TX 77040",23.0419641639
225158,PEI WEI FRESH KITCHEN,(001) Restaurant - Full Service,"1005 WAUGHDR STE A, HOUSTON, TX 77019",23.0419641639
416622,THE MARQUE,(001) Restaurant - Full Service,"12860 QUEENSBURY LN STE 225, HOUSTON, TX 77024",23.0419641639
960920,WHATABURGER #138,(002) Restaurant - Single Service,"1040 GESSNER, HOUSTON, TX 77055",23.0419641639
421885,BREWINGZ,(001) Restaurant - Full Service,"8150 SOUTHWEST FWY STE I, HOUSTON, TX 77074",23.0855798529
985123,DAIRY QUEEN,(002) Restaurant - Single Service,"10730 W BELLFORT, HOUSTON, TX 77099",23.099224739
420536,GINA'S ITALIAN KITCHEN,(002) Restaurant - Single Service,"1105 CLEAR LAKE CITY BLVD, HOUSTON, TX 77062",23.099224739
408000,JACK IN THE BOX # 0606,(002) Restaurant - Single Service,"2001 N SHEPHERD, HOUSTON, TX 77008",23.1075839364
416699,ALFREDA'S CAFETERIA,(001) Restaurant - Full Service,"5101 ALMEDA, HOUSTON, TX 77004",23.1112181001
227812,NIT NOI CAFE,(001) Restaurant - Full Service,"2020 LOUISIANA STE B, Houston, TX 77002",23.1548337891
419737,CHINESE CUISINE,(001) Restaurant - Full Service,"9888 BELLAIRE STE 126, HOUSTON, TX 77036",23.1684786752
977541,NIT NOI THAI RESTAURANT,(001) Restaurant - Full Service,"6395 WOODWAY, HOUSTON, TX 77057",23.1947944003
413447,LA SALSA PRONTO AIRPORT,(002) Restaurant - Single Service,"3500 N TERMINAL RD STE TCSF5, HOUSTON, TX 77032",23.2020836417
412260,TACOS LA BALITA,(001) Restaurant - Full Service,"10950 BEECHNUT, HOUSTON, TX 77072",23.2020836417
405167,KONA GRILL,(001) Restaurant - Full Service,"5061 WESTHEIMER, HOUSTON, TX 77056",23.2020836417
418986,ISLAND GRILL,(002) Restaurant - Single Service,"1331 AUGUSTA, HOUSTON, TX 77057",23.2157285278
414162,VIETNAM COAST RESTAURANT,(001) Restaurant - Full Service,"2910 HILLCROFT ST, HOUSTON, TX 77057",23.2157285278
224381,BARCENAS MEXICAN RESTAURANT,(001) Restaurant - Full Service,"8504 ALMEDA GENOA STE 201, HOUSTON, TX 77075",23.2240877252
960815,SHIPLEY DONUTS,(002) Restaurant - Single Service,"401 RICHMOND, HOUSTON, TX 77002",23.2713375779
418583,GLORIA'S RESTAURANT,(001) Restaurant - Full Service,"2616 LOUISIANA ST STE 101, HOUSTON, TX 77006",23.2713375779
912516,SPAGHETTI WAREHOUSE,(001) Restaurant - Full Service,"901 COMMERCE, HOUSTON, TX 77002",23.2713375779
413108,CANOPY,(001) Restaurant - Full Service,"3939 MONTROSE BLVD STE C, HOUSTON, TX 77006",23.3065940694
417156,TACOS LA BALA,(001) Restaurant - Full Service,"6030 DASHWOOD STE B, HOUSTON, TX 77081",23.3065940694
993677,CHURCH'S #1556,(002) Restaurant - Single Service,"9122 MESA, HOUSTON, TX 77028",23.3185874305
914965,FIRST BAPTIST CHURCH KITCHEN,(001) Restaurant - Full Service,"7401 KATY FRWY, HOUSTON, TX 77024",23.3185874305
203699,CAFE ADOBE,(001) Restaurant - Full Service,"7620 KATY FWY STE 355, HOUSTON, TX 77024",23.328598153
421016,EASTIE BOYS,(001) Restaurant - Full Service,"4100 MONTROSE BLVD STE C, HOUSTON, TX 77006",23.3622031195
415114,ARMANDOS,(001) Restaurant - Full Service,"2630 WESTHEIMER RD, HOUSTON, TX 77098",23.3758480056
217295,POPEYE'S,(002) Restaurant - Single Service,"8331 BROADWAY, HOUSTON, TX 77061",23.3758480056
912261,HOUSTON CENTER,(001) Restaurant - Full Service,"1100 CAROLINE, HOUSTON, TX 77010",23.4314570556
418785,OLD PA KITCHEN,(002) Restaurant - Single Service,"2111 FANNIN STE 103, HOUSTON, TX 77002",23.4314570556
220152,BAYOU CITY WINGS,(001) Restaurant - Full Service,"12804 GULF FWY STE 100, HOUSTON, TX 77089",23.4451019418
207621,ANTOINE CHEVRON,(002) Restaurant - Single Service,"5747 ANTOINE DR, HOUSTON, TX 77091",23.4887176308
416466,FRATELLI'S RISTORANTE,(001) Restaurant - Full Service,"1330 WIRT RD SPC D, HOUSTON, TX 77055",23.4887176308
422944,CAJUN SEAFOOD & WINGS,(002) Restaurant - Single Service,"12281 S DAIRY ASHFORD, HOUSTON, TX 77099",23.4923517944
420665,COCINA JARRITOS,(002) Restaurant - Single Service,"555 NORTHWEST MALL STE 288, HOUSTON, TX 77092",23.5007109918
417523,POPEYE'S #5615,(002) Restaurant - Single Service,"2406 BAY AREA BLVD, HOUSTON, TX 77058",23.5007109918
224408,TAQUERIA LAS ROSAS,(001) Restaurant - Full Service,"1411 N WAYSIDE, HOUSTON, TX 77020",23.528678242
931893,ALMA LATINA RESTAURANT,(001) Restaurant - Full Service,"8324 JENSEN, HOUSTON, TX 77093",23.5359674834
414148,SPICY PICKLE,(002) Restaurant - Single Service,"1333 OLD SPANISH TRL STE 100-A, HOUSTON, TX 77054",23.5359674834
407750,SKYLINE DELI BAGBY,(002) Restaurant - Single Service,"1111 BAGBY ST STE ML1-100, HOUSTON, TX 77002",23.5479608444
912621,KENTUCKY FRIED CHICKEN #W150630,(002) Restaurant - Single Service,"95 E CROSSTIMBERS, HOUSTON, TX 77022",23.5479608444
413668,AIRPORT DELI,(002) Restaurant - Single Service,"8101 AIRPORT BLVD STE C, HOUSTON, TX 77061",23.6052214195
418613,DEL TACO,(002) Restaurant - Single Service,"8910 WESTHEIMER RD, HOUSTON, TX 77063",23.6052214195
407241,HANK'S CAJUN CRAWFISH,(001) Restaurant - Full Service,"10800 BELLAIRE, HOUSTON, TX 77072",23.6052214195
211321,HOOTERS,(001) Restaurant - Full Service,"17599 TOMBALLPKWY, HOUSTON, TX 77064",23.6052214195
215786,JUST OXTAILS SOUL FOOD,(001) Restaurant - Full Service,"4207 REED RD, HOUSTON, TX 77051",23.6052214195
408657,DANTON'S GULF COAST SEAFOOD,(001) Restaurant - Full Service,"4611 MONTROSE BLVD STE A 100, HOUSTON, TX 77006-6130",23.6524712722
413458,LAS VENTANAS RESTAURANT,(001) Restaurant - Full Service,"14555 GRISBY RD, HOUSTON, TX 77079",23.6524712722
420481,WISE GUYS PIZZA,(002) Restaurant - Single Service,"1444 KINGWOOD DR STE B, KINGWOOD, TX 77339",23.6524712722
911703,LAS LOCAS FAJITAS,(001) Restaurant - Full Service,"2915 BINGLE, HOUSTON, TX 77055",23.7080803222
415642,D-FRIENDS RESTAURANT,(001) Restaurant - Full Service,"9555 WILCREST STE 250, HOUSTON, TX 77099",23.7097318473
208334,DOMINO'S PIZZA,(002) Restaurant - Single Service,"16001 S POST OAK STE A, HOUSTON, TX 77053",23.7180910447
416673,BANGKOK CHEF,(002) Restaurant - Single Service,"914 MAIN ST STE 125, HOUSTON, TX 77002",23.7653408973
972696,PAPA JOHNS PIZZA #413,(002) Restaurant - Single Service,"2855 W LAKE HOUSTON PKWY STE 100, KINGWOOD, TX 77339",23.7653408973
917945,FRENCHY'S CHICKEN,(002) Restaurant - Single Service,"3919 SCOTT, HOUSTON, TX 77004",23.7653408973
223322,WINGSTOP,(002) Restaurant - Single Service,"712 GULFGATE MALL, HOUSTON, TX 77087",23.7773342584
420080,CAFE MELODY HOUSE,(001) Restaurant - Full Service,"9889 BELLAIRE BLVD STE D239, HOUSTON, TX 77036",23.7789857835
917195,BAY OAKS COUNTRY CLUB,(001) Restaurant - Full Service,"2525 PINELOCH, HOUSTON, TX 77062",23.81259075
222367,TAQUERIA TEPATITLAN,(001) Restaurant - Full Service,"11407 SOUTHWEST FWY, HOUSTON, TX 77031",23.81259075
222372,NEW YANG CHINESE RESTAURANT,(001) Restaurant - Full Service,"9275 RICHMOND STE 170, HOUSTON, TX 77063",23.81259075
416142,CORNER BAKERY CAFE,(001) Restaurant - Full Service,"1000 101 MAIN ST, HOUSTON, TX 77002",23.8209499474
422257,LOS ARCOS SEAFOOD & MEXICAN RESTAURANT,(002) Restaurant - Single Service,"1000 WEST OAKS MALL STE 417, HOUSTON, TX 77082",23.8209499474
416922,LEONARD'S FAMOUS BURGERS,(002) Restaurant - Single Service,"1913 W LITTLE YORK, HOUSTON, TX 77091",23.8262356361
421841,TAQUERIA CASA MEXICANA,(001) Restaurant - Full Service,"9311 S GESSNER, HOUSTON, TX 77074",23.8345948335
415273,TEA BAR AND ORGANIC,(001) Restaurant - Full Service,"9889 BELLAIRE BLVD STE E211, HOUSTON, TX 77036",23.8345948335
979982,WENDY'S,(002) Restaurant - Single Service,"1225 GESSNER, HOUSTON, TX 77055",23.8345948335
221587,CARRABBA'S ITALIAN GRILL,(001) Restaurant - Full Service,"750 KINGWOOD DR, KINGWOOD, TX 77339",23.856206439
416965,CHINA STAR SEAFOOD BUFFET,(001) Restaurant - Full Service,"6223 BELLAIRE BLVD, HOUSTON, TX 77081",23.8609105586
416710,JACK IN THE BOX # 3631,(002) Restaurant - Single Service,"2308 NORTHPARK DR, HOUSTON, TX 77339",23.8782105225
418727,AGA'S RESTAURANT,(001) Restaurant - Full Service,"11842 WILCREST, HOUSTON, TX 77031",23.8818446861
418814,RESIES CHICKEN AND WAFFLES RESTAURANT,(001) Restaurant - Full Service,"233 W GREENS RD, HOUSTON, TX 77067",23.8818446861
985487,T.P. SEAFOOD,(002) Restaurant - Single Service,"3735 REED, HOUSTON, TX 77051",23.8818446861
404496,SARKU JAPAN,(002) Restaurant - Single Service,"500 BAYBROOK MALL STE 2, FRIENDSWOOD, TX 77546",23.9374537362
226494,GRAND LUX CAFE,(001) Restaurant - Full Service,"5000 WESTHEIMER RD STE 690, HOUSTON, TX 77056",23.9397827392
413156,C J C CAFE,(002) Restaurant - Single Service,"1201 FRANKLIN STE 2, HOUSTON, TX 77002",23.9727102277
417331,JUNCTION BAR AND GRILL,(001) Restaurant - Full Service,"160 W GRAY, HOUSTON, TX 77019",23.9774143474
417931,CAJUN CORNER,(001) Restaurant - Full Service,"11526 BELLAIRE, HOUSTON, TX 77072",23.9947143113
410718,REYNAROST,(002) Restaurant - Single Service,"3815 IRVINGTON BLVD STE F, HOUSTON, TX 77009",23.9947143113
912800,DOUBLETREE HOTEL-TROFI REST.,(001) Restaurant - Full Service,"400 DALLAS, HOUSTON, TX 77002",24.0419641639
982816,MCDONALD'S #24097,(002) Restaurant - Single Service,"5015 WESTHEIMER STE 1340, HOUSTON, TX 77056",24.0419641639
401445,THE PARK GRILL,(002) Restaurant - Single Service,"1213 HERMANN DR STE 150, HOUSTON, TX 77004",24.0419641639
410540,CALABAR CUISINE,(002) Restaurant - Single Service,"9755 S KIRKWOOD STE D, HOUSTON, TX 77099",24.05560905
421337,CHULAS SPORTS CANTINA,(001) Restaurant - Full Service,"9501 SOUTHWEST FWY, HOUSTON, TX 77074",24.1112181001
225725,DAVE BUSTERS,(001) Restaurant - Full Service,"7620 KATY FWY STE 100, HOUSTON, TX 77024",24.1112181001
421699,LAS CAZUELAS,(002) Restaurant - Single Service,"844 SHARPSTOWN CTR STE FC-17, HOUSTON, TX 77036",24.1112181001
212135,TAQUERIA LOS POTRILLOS #3,(001) Restaurant - Full Service,"15622 S POST OAK STE 4, HOUSTON, TX 77053",24.1112181001
419328,TOP GOLF,(001) Restaurant - Full Service,"1030 MEMORIAL BROOK BLVD, HOUSTON, TX 77084",24.1112181001
406079,BOHEMEO'S MUSIC ART COFFEE,(002) Restaurant - Single Service,"708 TELEPHONE RD STE E, HOUSTON, TX 77023",24.1112181001
405869,MAX'S WINE DIVE,(001) Restaurant - Full Service,"4720 WASHINGTON STE B, HOUSTON, TX 77007",24.1548337891
411790,PAPA JOHN'S PIZZA,(002) Restaurant - Single Service,"9718 HILLCROFT, HOUSTON, TX 77096",24.1548337891
423307,CHINA STAR CHINESE BUFFET,(001) Restaurant - Full Service,"11130 GULF FWY STE 900, HOUSTON, TX 77034",24.1584679527
418343,ZOE'S KITCHEN,(001) Restaurant - Full Service,"5779 SAN FELIPE, HOUSTON, TX 77057",24.2020836417
976190,TAQUERIA EL ALTENO #1,(001) Restaurant - Full Service,"6917 HARRISBURG, HOUSTON, TX 77011",24.2020836417
413338,WHICH WICH,(002) Restaurant - Single Service,"510 GRAY ST STE B2, HOUSTON, TX 77002",24.2240877252
419564,BROOKLYN MEATBALL COMPANY,(002) Restaurant - Single Service,"930 MAIN STE T-240C, HOUSTON, TX 77002",24.2240877252
201187,EDWARDS MARQ-E THEATRE,(002) Restaurant - Single Service,"7620 KATY FWY, HOUSTON, TX 77024",24.2593442168
415974,KATHLEEN KITCHEN,(002) Restaurant - Single Service,"13114 S POST OAK RD, HOUSTON, TX 77045",24.2593442168
215936,PAK'S FOOD STORE,(002) Restaurant - Single Service,"5560 GASMER, HOUSTON, TX 77035",24.2593442168
911125,ARBY'S,(002) Restaurant - Single Service,"2415 BAY AREA BLVD, HOUSTON, TX 77058",24.2713375779
918843,BRIAR CLUB,(001) Restaurant - Full Service,"2603 TIMMONS, HOUSTON, TX 77027",24.2713375779
419372,FRREBIRDS WORLD BURRITO,(002) Restaurant - Single Service,"1923 TAYLOR ST STE F, HOUSTON, TX 77007-3950",24.2713375779
414022,TORTAS LAS LLARDAS,(002) Restaurant - Single Service,"11460 FUQUA STE 500, HOUSTON, TX 77089",24.2713375779
405585,KASHMERE GARDENS DINER,(001) Restaurant - Full Service,"4717 LOCKWOOD, HOUSTON, TX 77026",24.3065940694
410474,PERICOS MEXICAN CAFE AND BAR,(001) Restaurant - Full Service,"2701 MANGUM, HOUSTON, TX 77092",24.3185874305
418669,SUSHI WABI,(001) Restaurant - Full Service,"3953 RICHMOND STE A, HOUSTON, TX 77027",24.3185874305
209489,CHEDDAR'S CASUAL CAFE,(001) Restaurant - Full Service,"10601 WESTPARK, HOUSTON, TX 77042",24.328598153
414371,LAS LOMAS,(001) Restaurant - Full Service,"6028 S GESSNER, HOUSTON, TX 77036",24.3322323166
416961,LUCKY DRAGON RESTAURANT,(001) Restaurant - Full Service,"9264 BELLAIRE BLVD, HOUSTON, TX 77036",24.3322323166
412772,CHACHO'S #6,(001) Restaurant - Full Service,"2700 SOUTH LOOP WEST, HOUSTON, TX 77054",24.3758480056
414558,FAST MART & FUEL,(002) Restaurant - Single Service,"426 E LITTLE YORK RD STE D, HOUSTON, TX 77076",24.4194636946
416393,LUPE TORTILLAS,(001) Restaurant - Full Service,"1511 SHEPHERD, HOUSTON, TX 77007",24.4314570556
217126,MURPHY'S DELI,(002) Restaurant - Single Service,"910 LOUISIANA STE 145, HOUSTON, TX 77002",24.4314570556
403248,HARTZ CHICKEN #128,(002) Restaurant - Single Service,"8432 N HOUSTON ROSSLYN, HOUSTON, TX 77088",24.4314570556
216508,ROEGEL'S BARBECUE COMPANY,(001) Restaurant - Full Service,"2223 S VOSS, HOUSTON, TX 77057",24.4314570556
420779,BOOMTOWN HEIGHTS LLC,(002) Restaurant - Single Service,"242 W 19TH, HOUSTON, TX 77008",24.4451019418
404237,AUB GU JUNG RESTAURANT,(001) Restaurant - Full Service,"10049 LONG POINT, HOUSTON, TX 77055",24.4594243059
919542,TEPPAY RESTAURANT,(001) Restaurant - Full Service,"6516 WESTHEIMER STE A2, HOUSTON, TX 77057",24.4787069083
420691,TA HUA RESTAURANT,(001) Restaurant - Full Service,"14508 MEMORIAL DR, HOUSTON, TX 77079",24.4803584334
407966,FOUR POINTS BY SHERATON,(001) Restaurant - Full Service,"10655 KATY FWY, HOUSTON, TX 77024",24.4887176308
422467,CHINA ONE #3,(001) Restaurant - Full Service,"306 W LITTLE YORK, HOUSTON, TX 77076",24.4887176308
418578,SCHLOTZSKY'S,(002) Restaurant - Single Service,"7501 SOUTHWEST FWY, HOUSTON, TX 77074",24.4923517944
417515,PHO GA DA KAO,(001) Restaurant - Full Service,"11778 BELLAIRE BLVD, HOUSTON, TX 77072",24.4923517944
975547,INTERNATIONAL HOUSE OF PANCAKE,(001) Restaurant - Full Service,"5729 WESTHEIMER, HOUSTON, TX 77057",24.5359674834
421580,PHO DIEN,(001) Restaurant - Full Service,"11830 BELLAIRE BLVD STE C, HOUSTON, TX 77072",24.5359674834
207663,THE SEAFOOD CENTER,(002) Restaurant - Single Service,"8112 HOMESTEAD, HOUSTON, TX 77028",24.5579715669
216302,EL REY TAQUERIA,(002) Restaurant - Single Service,"3330 ELLA, HOUSTON, TX 77018",24.6488371085
422941,ANDES CAFE,(002) Restaurant - Single Service,"2311 CANAL STE 104, HOUSTON, TX 77011",24.6608304696
977838,CHURCH'S CHICKEN,(002) Restaurant - Single Service,"2323 WIRT RD, HOUSTON, TX 77055",24.6608304696
414261,NIT NOI CAFE,(001) Restaurant - Full Service,"301 MAIN ST, HOUSTON, TX 77002",24.6608304696
985153,SUBWAY,(002) Restaurant - Single Service,"11096 FONDREN, HOUSTON, TX 77096",24.6608304696
931801,ZOLY'S #2 SANDWICH SHOP,(002) Restaurant - Single Service,"4848 LOOP CENTRAL STE 190, HOUSTON, TX 77081",24.6644646332
985206,TAQUERIA Y PANADERIA LA ROCA,(001) Restaurant - Full Service,"6407 BISSONNET, HOUSTON, TX 77074",24.7097318473
419260,EL RINCONCITO HARWIN CAFE,(001) Restaurant - Full Service,"10301 HARWIN STE 6, HOUSTON, TX 77036",24.7097318473
221018,EL CHARRO MEXICAN RESTAURAN CAFE & CANTINA,(001) Restaurant - Full Service,"4580 KINGWOOD DR STE H, KINGWOOD, TX 77345",24.7217252083
217328,ALL SEASON FOOD STORE,(002) Restaurant - Single Service,"6660 TELEPHONE RD, HOUSTON, TX 77061",24.7653408973
980438,B.B. SEAFOOD MARKET,(002) Restaurant - Single Service,"9615 CLINTON DR, HOUSTON, TX 77029",24.7653408973
410839,BODEGAS RESTAURANT,(001) Restaurant - Full Service,"1200 BINZ STE 160, HOUSTON, TX 77004",24.7653408973
224384,M & M ICE CREAM & BURGER,(002) Restaurant - Single Service,"210 WAYSIDE, HOUSTON, TX 77011",24.7653408973
985942,SAMMIE J'S GRILL,(001) Restaurant - Full Service,"9717 N HOUSTON ROSSLYN, HOUSTON, TX 77088",24.7653408973
227382,TIMEWISE FOOD STORE #7301,(002) Restaurant - Single Service,"1002 MONTROSE, HOUSTON, TX 770194214",24.7653408973
418109,DONA VICKY'S RESTAURANT #2,(001) Restaurant - Full Service,"7207 BOWIE, HOUSTON, TX 77012",24.7653408973
913327,CASA OLE,(001) Restaurant - Full Service,"1020 FEDERAL, HOUSTON, TX 77015",24.7773342584
420789,IBAR AND GRILL,(001) Restaurant - Full Service,"7303 BREEN RD STE A, HOUSTON, TX 77086-3610",24.8345948335
421492,HOGAN'S GRILL,(002) Restaurant - Single Service,"5744 W GULF BANK, HOUSTON, TX 77088",24.8698513251
202448,CRAWFISH & BEIGNETS,(002) Restaurant - Single Service,"11201 BELLAIRE BLVD STE A5, HOUSTON, TX 77072",24.8818446861
411701,NORRIS CONFERENCE CENTER,(001) Restaurant - Full Service,"816 TOWN AND COUNTRY BLVD STE 210, HOUSTON, TX 77024",24.8818446861
912733,BRADY'S LANDING,(001) Restaurant - Full Service,"8505 CYPRESS, HOUSTON, TX 77012",24.9391052612
404346,MEDITERRANEAN CHEF,(001) Restaurant - Full Service,"1305 NASA ROAD 1, HOUSTON, TX 77058-3112",24.9863551139
222313,SHANGHAI RESTAURANT,(001) Restaurant - Full Service,"9116 BELLAIRE BLVD, HOUSTON, TX 77036",24.9983484749
976581,LA MADELEINE,(001) Restaurant - Full Service,"620 MEYERLAND PLAZA, HOUSTON, TX 77096",25.0419641639
960903,MOLINA'S MEXICAN RESTAURANT,(001) Restaurant - Full Service,"7901 WESTHEIMER RD, HOUSTON, TX 77063",25.0419641639
217309,SCARSDALE POPEYE'S,(002) Restaurant - Single Service,"14266 GULF FWY, HOUSTON, TX 77034",25.0419641639
208349,ROCKFISH SEAFOOD GRILL,(001) Restaurant - Full Service,"11805 WESTHEIMER, HOUSTON, TX 77077",25.0539575249
914147,CHILI'S GRILL AND BAR #13,(001) Restaurant - Full Service,"12897 GULF FWY, HOUSTON, TX 77034",25.0782906115
918983,LE PEEP,(001) Restaurant - Full Service,"6128 VILLAGE PARKWAY, HOUSTON, TX 77005",25.0855798529
419837,PUPUSERIA Y REFRESQUERIA,(002) Restaurant - Single Service,"159 SHARPSTOWN CTR STE 109, HOUSTON, TX 77036",25.1112181001
217866,AMF BUNKER HILL LANES #391,(002) Restaurant - Single Service,"925 BUNKER HILL, HOUSTON, TX 77024",25.1900902807
406011,TAQUERIA EL HUARACHE AZTECA(inside Fiesta Food ),(002) Restaurant - Single Service,"9419 MESA RD, HOUSTON, TX 77078",25.2020836417
421964,SZECHUAN CITY,(001) Restaurant - Full Service,"5314 TELEPHONE, HOUSTON, TX 77087",25.2157285278
414552,CHURCH'S CHICKEN #1473,(002) Restaurant - Single Service,"6003 CHIMNEY ROCK, HOUSTON, TX 77081",25.2713375779
422569,LA COCINA TAQUERIA,(001) Restaurant - Full Service,"9119 LONG POINT RD, HOUSTON, TX 77055",25.2713375779
920891,GREYHOUND FOOD SERVICE/K.F.C.,(002) Restaurant - Single Service,"2121 MAIN, HOUSTON, TX 77002",25.2713375779
421388,CAFE MAWAL,(001) Restaurant - Full Service,"6006 FAIRDALE, HOUSTON, TX 77057",25.328598153
407790,JACK IN THE BOX # 0620,(002) Restaurant - Single Service,"5410 N SHEPHERD DR, HOUSTON, TX 77091",25.328598153
420760,FRENCHY'S,(002) Restaurant - Single Service,"11631 SOUTHWEST FWY, HOUSTON, TX 77031",25.3322323166
225727,EL TIEMPO RESTAURANT,(001) Restaurant - Full Service,"5602 WASHINGTON, HOUSTON, TX 77007",25.3622031195
217447,TAQUERIA EL CHARRO #3,(001) Restaurant - Full Service,"10860 BEECHNUT, HOUSTON, TX 77072",25.3622031195
211645,OSAKA JAPANESE RESTAURANT,(001) Restaurant - Full Service,"515 WESTHEIMER STE E, HOUSTON, TX 77006",25.3622031195
421101,TONY'S MEXICAN RESTAURANT,(001) Restaurant - Full Service,"17790 KATY FWY, HOUSTON, TX 77094-1308",25.3758480056
418038,LAS COPAS SPORTS BAR & GRILL,(001) Restaurant - Full Service,"7930 MOSLEY, HOUSTON, TX 77061",25.3878413666
951398,T & T FOOD MART,(002) Restaurant - Single Service,"4005 HOLLISTER, HOUSTON, TX 77080",25.3894928917
418980,CHICK-FIL-A,(002) Restaurant - Single Service,"7660 KATY FWY, HOUSTON, TX 77024",25.4314570556
930050,HARRY'S FOOD MART,(002) Restaurant - Single Service,"10855 TELEPHONE RD, HOUSTON, TX 77075",25.4314570556
